entity_id,batch_id,batch_size,Timestamp,model,task,conditions,wall_time_batch,gpu,output_file_name,wall_time_task
3570969b-932c-4140-af98-89f78a59cc27,,,2024-07-12 12:11:27.167048,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_3570969b-932c-4140-af98-89f78a59cc27.pdb,247.57958126068115 Seconds
59f45015-40b8-4f6b-8e46-74b50a8fd184,,,2024-07-12 12:15:34.757645,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_59f45015-40b8-4f6b-8e46-74b50a8fd184.pdb,246.86389660835266 Seconds
4fa5eb5b-47ee-4d94-afc1-34e533f49f16,,,2024-07-12 12:19:41.632328,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_4fa5eb5b-47ee-4d94-afc1-34e533f49f16.pdb,246.88937282562256 Seconds
599c6b5b-f99c-4c51-bb5c-587928911dca,,,2024-07-12 12:23:48.533595,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_599c6b5b-f99c-4c51-bb5c-587928911dca.pdb,247.04655981063843 Seconds
23b7d350-3318-4dd5-b4ee-b20d81fc9be1,,,2024-07-12 12:27:55.591844,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_23b7d350-3318-4dd5-b4ee-b20d81fc9be1.pdb,247.03416109085083 Seconds
30a98c04-6198-44d9-a722-fe0694c11d84,,,2024-07-12 12:32:02.639031,genie_swissprot_l_256,backbone_pdb_generation,length = 165,,T4 GPU,genie_len165_30a98c04-6198-44d9-a722-fe0694c11d84.pdb,247.14936995506287 Seconds
02829fb1-b799-4dfe-a1ec-dc48b335d3d3,,,2024-07-12 12:36:10.371340,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_02829fb1-b799-4dfe-a1ec-dc48b335d3d3.pdb,247.06129622459412 Seconds
571a7864-e337-4497-9eb2-0c9905bac90e,,,2024-07-12 12:40:17.443776,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_571a7864-e337-4497-9eb2-0c9905bac90e.pdb,247.01262664794922 Seconds
f060571f-85ed-4877-bba6-1ff49bf82569,,,2024-07-12 12:44:24.468142,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_f060571f-85ed-4877-bba6-1ff49bf82569.pdb,247.1730535030365 Seconds
4c92e829-b202-4a0c-8835-ee3f781ecc9e,,,2024-07-12 12:48:31.660926,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_4c92e829-b202-4a0c-8835-ee3f781ecc9e.pdb,247.03521060943604 Seconds
d7e15368-d088-47b7-9a7b-f0dbeda3781a,,,2024-07-12 12:52:38.707258,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_d7e15368-d088-47b7-9a7b-f0dbeda3781a.pdb,246.92847537994385 Seconds
23431918-79ad-42e9-a75f-dbdc333482d4,,,2024-07-12 12:56:45.647334,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_23431918-79ad-42e9-a75f-dbdc333482d4.pdb,247.1844084262848 Seconds
0f02c8cc-fbd7-40ed-a0fd-70d5352c456e,,,2024-07-12 13:00:52.842945,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_0f02c8cc-fbd7-40ed-a0fd-70d5352c456e.pdb,246.88690161705017 Seconds
2bd1d01b-fcc0-4214-bd4b-1996bce7edd2,,,2024-07-12 13:04:59.741189,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_2bd1d01b-fcc0-4214-bd4b-1996bce7edd2.pdb,247.1797685623169 Seconds
8700ac92-1597-42c4-9f90-e6e0c7e4e939,,,2024-07-12 13:09:06.932408,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_8700ac92-1597-42c4-9f90-e6e0c7e4e939.pdb,246.94449663162231 Seconds
f59609b9-2789-4a42-9453-66e0c9e04c09,,,2024-07-12 13:13:13.888014,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_f59609b9-2789-4a42-9453-66e0c9e04c09.pdb,246.69884204864502 Seconds
2aa7b244-7835-4019-8ef0-9f6094f217e7,,,2024-07-12 13:17:20.598038,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_2aa7b244-7835-4019-8ef0-9f6094f217e7.pdb,247.22040915489197 Seconds
2a28e6c2-750f-481d-a55d-10899d5d18ec,,,2024-07-12 13:21:27.839257,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_2a28e6c2-750f-481d-a55d-10899d5d18ec.pdb,246.93914484977722 Seconds
ad09e9b7-848a-4d46-9e94-fbb4264d5c3f,,,2024-07-12 13:25:34.796969,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_ad09e9b7-848a-4d46-9e94-fbb4264d5c3f.pdb,246.94248414039612 Seconds
e22a63eb-5fa1-44c3-afc9-32b2f79146be,,,2024-07-12 13:29:41.758412,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_e22a63eb-5fa1-44c3-afc9-32b2f79146be.pdb,247.08409714698792 Seconds
64434ecf-1989-49b0-8103-2d4b215f8457,,,2024-07-12 13:33:48.861218,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_64434ecf-1989-49b0-8103-2d4b215f8457.pdb,246.77201461791992 Seconds
90868b50-125d-4875-88ad-47710887b2b2,,,2024-07-12 13:37:55.644863,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_90868b50-125d-4875-88ad-47710887b2b2.pdb,247.0421826839447 Seconds
05aa77f6-f49e-471b-a40e-24859dbab870,,,2024-07-12 13:42:02.706698,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_05aa77f6-f49e-471b-a40e-24859dbab870.pdb,246.97231793403625 Seconds
3430f2ff-edaa-443b-8646-1457657bb828,,,2024-07-12 13:46:09.697309,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_3430f2ff-edaa-443b-8646-1457657bb828.pdb,246.97535920143127 Seconds
d03c1a56-2ba2-45f5-af7c-7240ccb70257,,,2024-07-12 13:50:16.684454,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_d03c1a56-2ba2-45f5-af7c-7240ccb70257.pdb,247.61640739440918 Seconds
aad8b8cb-f35a-4ae2-a279-5292549e0931,,,2024-07-12 13:54:24.312108,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_aad8b8cb-f35a-4ae2-a279-5292549e0931.pdb,247.09818720817566 Seconds
6a1c0b2b-63fb-42e0-8931-6764df3775e8,,,2024-07-12 13:58:31.422301,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_6a1c0b2b-63fb-42e0-8931-6764df3775e8.pdb,247.0787432193756 Seconds
40fc63d1-ab89-4552-a687-57d6205e458e,,,2024-07-12 14:02:38.513512,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_40fc63d1-ab89-4552-a687-57d6205e458e.pdb,247.16246485710144 Seconds
0be99c90-9589-47e9-95d6-42dacf26f20f,,,2024-07-12 14:06:45.687088,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_0be99c90-9589-47e9-95d6-42dacf26f20f.pdb,247.26614570617676 Seconds
4b94bb94-1316-4c48-88d9-6e4ed2b53a0b,,,2024-07-12 14:10:52.964828,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_4b94bb94-1316-4c48-88d9-6e4ed2b53a0b.pdb,246.66603016853333 Seconds
1bbe20c9-9079-426c-8df4-8ffb97ceebc9,,,2024-07-12 14:14:59.643181,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_1bbe20c9-9079-426c-8df4-8ffb97ceebc9.pdb,246.94678688049316 Seconds
e4509724-80c5-4147-8a0c-9a4837000c33,,,2024-07-12 14:19:06.601936,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_e4509724-80c5-4147-8a0c-9a4837000c33.pdb,246.94683814048767 Seconds
cbd0c1ce-119d-4331-8117-aff25fe9d66f,,,2024-07-12 14:23:13.560183,genie_swissprot_l_256,backbone_pdb_generation,length = 166,,T4 GPU,genie_len166_cbd0c1ce-119d-4331-8117-aff25fe9d66f.pdb,247.27198553085327 Seconds
c89bddc7-b1cc-497e-9421-8fd3b58214fc,,,2024-07-12 14:27:21.441887,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_c89bddc7-b1cc-497e-9421-8fd3b58214fc.pdb,246.93769931793213 Seconds
cc80557d-0485-4b63-befc-adf9eb06cd36,,,2024-07-12 14:31:28.391235,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_cc80557d-0485-4b63-befc-adf9eb06cd36.pdb,247.04988288879395 Seconds
eca70510-eb6b-49b9-b261-b6a37fff722a,,,2024-07-12 14:35:35.452339,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_eca70510-eb6b-49b9-b261-b6a37fff722a.pdb,247.15975761413574 Seconds
343d70b7-6a64-407f-b23d-98ff810c20d4,,,2024-07-12 14:39:42.623201,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_343d70b7-6a64-407f-b23d-98ff810c20d4.pdb,246.96806478500366 Seconds
3f86f175-e357-4226-bc95-685e72eb52e6,,,2024-07-12 14:43:49.602686,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_3f86f175-e357-4226-bc95-685e72eb52e6.pdb,246.58088088035583 Seconds
1ecafc50-0626-49b9-bbaf-007afc6e998a,,,2024-07-12 14:47:56.194779,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_1ecafc50-0626-49b9-bbaf-007afc6e998a.pdb,247.09640431404114 Seconds
d2d9f94f-2f4a-4c5a-9291-ab325162c80a,,,2024-07-12 14:52:03.303097,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_d2d9f94f-2f4a-4c5a-9291-ab325162c80a.pdb,246.864896774292 Seconds
a9963f94-67dc-477d-b834-e81443c97cca,,,2024-07-12 14:56:10.179180,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_a9963f94-67dc-477d-b834-e81443c97cca.pdb,246.95769929885864 Seconds
fc856857-fad9-46bf-9bc1-a7ebad27d9a0,,,2024-07-12 15:00:17.148819,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_fc856857-fad9-46bf-9bc1-a7ebad27d9a0.pdb,246.94694256782532 Seconds
612e9eeb-6874-4102-9af4-d572a613a773,,,2024-07-12 15:04:24.107101,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_612e9eeb-6874-4102-9af4-d572a613a773.pdb,246.558354139328 Seconds
296f49b6-fb59-477d-89fc-11ed4dc77332,,,2024-07-12 15:08:30.677086,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_296f49b6-fb59-477d-89fc-11ed4dc77332.pdb,247.0761890411377 Seconds
0e34e1f6-6721-4d9b-aabd-0a9924e064a9,,,2024-07-12 15:12:37.765023,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_0e34e1f6-6721-4d9b-aabd-0a9924e064a9.pdb,246.6986517906189 Seconds
523ee59e-1cb2-416b-b679-8029a705b79e,,,2024-07-12 15:16:44.474982,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_523ee59e-1cb2-416b-b679-8029a705b79e.pdb,246.68495535850525 Seconds
ff6da449-dcc3-420e-a1f1-2e3ee0c27993,,,2024-07-12 15:20:51.171396,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_ff6da449-dcc3-420e-a1f1-2e3ee0c27993.pdb,247.10754704475403 Seconds
31383d42-7aa6-4598-9023-dacf7fcbe722,,,2024-07-12 15:24:58.290533,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_31383d42-7aa6-4598-9023-dacf7fcbe722.pdb,246.9413981437683 Seconds
22f00549-50d3-4f0d-b276-4aac5c25e551,,,2024-07-12 15:29:05.245759,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_22f00549-50d3-4f0d-b276-4aac5c25e551.pdb,246.41970682144165 Seconds
d9314b04-07ff-402d-8852-b5d2d513aeeb,,,2024-07-12 15:33:11.676947,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_d9314b04-07ff-402d-8852-b5d2d513aeeb.pdb,246.88000321388245 Seconds
614eb8c2-4ca6-44bd-bf7c-aafa7d8ef7df,,,2024-07-12 15:37:18.577648,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_614eb8c2-4ca6-44bd-bf7c-aafa7d8ef7df.pdb,246.68425107002258 Seconds
a4230952-d92c-4130-a965-44c11644e4d8,,,2024-07-12 15:41:25.273397,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_a4230952-d92c-4130-a965-44c11644e4d8.pdb,246.5448033809662 Seconds
ea7a88b7-a453-446b-a0ad-aab88c830ffd,,,2024-07-12 15:45:31.830432,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_ea7a88b7-a453-446b-a0ad-aab88c830ffd.pdb,246.82380867004395 Seconds
1e7e7bb2-5c91-4b2f-965a-aac9c817f6a4,,,2024-07-12 15:49:38.678265,genie_swissprot_l_256,backbone_pdb_generation,length = 167,,T4 GPU,genie_len167_1e7e7bb2-5c91-4b2f-965a-aac9c817f6a4.pdb,246.71452450752258 Seconds
ea0e9930-6b19-4790-9609-ef7d8108cb51,,,2024-07-12 15:53:45.884666,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_ea0e9930-6b19-4790-9609-ef7d8108cb51.pdb,246.67931866645813 Seconds
7043317e-843d-4f00-9e8a-34d7c94583e2,,,2024-07-12 15:57:52.575568,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_7043317e-843d-4f00-9e8a-34d7c94583e2.pdb,246.74459981918335 Seconds
ee75191a-ab3e-4683-9006-42eebb8b70c7,,,2024-07-12 16:01:59.331479,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_ee75191a-ab3e-4683-9006-42eebb8b70c7.pdb,246.43654417991638 Seconds
87ff0d18-80ea-41be-9b12-315375c0979f,,,2024-07-12 16:06:05.788547,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_87ff0d18-80ea-41be-9b12-315375c0979f.pdb,246.58148837089539 Seconds
d011ead9-a442-4820-be04-181a7101caf4,,,2024-07-12 16:10:12.381129,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_d011ead9-a442-4820-be04-181a7101caf4.pdb,246.76843881607056 Seconds
9a2884ea-672f-404f-957f-8e6d2b398963,,,2024-07-12 16:14:19.161783,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_9a2884ea-672f-404f-957f-8e6d2b398963.pdb,246.30612921714783 Seconds
7b4dc6ba-c560-48b0-858d-e45fe4650066,,,2024-07-12 16:18:25.488035,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_7b4dc6ba-c560-48b0-858d-e45fe4650066.pdb,246.73817372322083 Seconds
ed5d90a4-4119-419e-90f9-96a939e1f19f,,,2024-07-12 16:22:32.237993,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_ed5d90a4-4119-419e-90f9-96a939e1f19f.pdb,246.63187170028687 Seconds
59d11205-38af-4312-b201-46f3d5a1488e,,,2024-07-12 16:26:38.881714,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_59d11205-38af-4312-b201-46f3d5a1488e.pdb,246.6157615184784 Seconds
c0ac1963-b401-4161-ad5f-06abbd54a313,,,2024-07-12 16:30:45.509467,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_c0ac1963-b401-4161-ad5f-06abbd54a313.pdb,246.83839464187622 Seconds
cd39c43e-b0b8-4a7c-b52a-668e1c62f0c8,,,2024-07-12 16:34:52.368640,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_cd39c43e-b0b8-4a7c-b52a-668e1c62f0c8.pdb,246.2609462738037 Seconds
598d1ada-ee86-48c5-b87c-6284ab2fac58,,,2024-07-12 16:38:58.641524,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_598d1ada-ee86-48c5-b87c-6284ab2fac58.pdb,246.4229872226715 Seconds
4ce4859e-0c5b-481f-a768-da347cde5651,,,2024-07-12 16:43:05.076555,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_4ce4859e-0c5b-481f-a768-da347cde5651.pdb,246.52294635772705 Seconds
077899cf-4283-446c-af5a-f7f16e1bfef9,,,2024-07-12 16:47:11.618997,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_077899cf-4283-446c-af5a-f7f16e1bfef9.pdb,246.44921255111694 Seconds
fe938ddb-bf36-4815-ade2-73de346cb394,,,2024-07-12 16:51:18.089154,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_fe938ddb-bf36-4815-ade2-73de346cb394.pdb,246.4337809085846 Seconds
52fe5728-5255-48f4-afbf-8b757722539a,,,2024-07-12 16:55:24.534534,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_52fe5728-5255-48f4-afbf-8b757722539a.pdb,246.3535442352295 Seconds
4914f58c-082f-4dc7-9e51-2e0065aa665b,,,2024-07-12 16:59:30.899245,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_4914f58c-082f-4dc7-9e51-2e0065aa665b.pdb,246.4489824771881 Seconds
4f178d51-b6a5-414a-90f9-11d1a4b5ab60,,,2024-07-12 17:03:37.368012,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_4f178d51-b6a5-414a-90f9-11d1a4b5ab60.pdb,246.39294266700745 Seconds
6d2b6c77-c83b-46f5-96ab-5292138b1728,,,2024-07-12 17:07:43.772780,genie_swissprot_l_256,backbone_pdb_generation,length = 168,,T4 GPU,genie_len168_6d2b6c77-c83b-46f5-96ab-5292138b1728.pdb,246.1188027858734 Seconds
4b5ab694-3f11-4cdc-b3e7-c954c78b7daf,,,2024-07-12 17:11:50.371961,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_4b5ab694-3f11-4cdc-b3e7-c954c78b7daf.pdb,246.55524802207947 Seconds
eeb18d52-40f8-4006-8d5b-21a0a5e08e8a,,,2024-07-12 17:15:56.938838,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_eeb18d52-40f8-4006-8d5b-21a0a5e08e8a.pdb,246.6829240322113 Seconds
ee35a405-342f-4c92-9930-c69c1b9561e3,,,2024-07-12 17:20:03.633328,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_ee35a405-342f-4c92-9930-c69c1b9561e3.pdb,246.43449544906616 Seconds
b815adf4-c179-4f3f-9667-77fc6c797fd7,,,2024-07-12 17:24:10.079988,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_b815adf4-c179-4f3f-9667-77fc6c797fd7.pdb,246.6140456199646 Seconds
fc8c1649-2225-4ce9-82c2-157f8a1f14d8,,,2024-07-12 17:28:16.705856,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_fc8c1649-2225-4ce9-82c2-157f8a1f14d8.pdb,246.46217489242554 Seconds
0aab1a31-b83d-4f8b-b0e2-ace2381c075a,,,2024-07-12 17:32:23.188390,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_0aab1a31-b83d-4f8b-b0e2-ace2381c075a.pdb,246.67006707191467 Seconds
4e028e5a-4f59-40b4-8037-6331bcda4f0d,,,2024-07-12 17:36:29.870292,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_4e028e5a-4f59-40b4-8037-6331bcda4f0d.pdb,246.587993144989 Seconds
26781c59-87ce-4656-9826-b1d45c4a7fda,,,2024-07-12 17:40:36.469837,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_26781c59-87ce-4656-9826-b1d45c4a7fda.pdb,246.41667461395264 Seconds
17851164-f889-4ab3-af14-b06f192e3c38,,,2024-07-12 17:44:42.898202,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_17851164-f889-4ab3-af14-b06f192e3c38.pdb,246.5701744556427 Seconds
d29ad1c3-9bdf-4876-810a-e1ca5b394034,,,2024-07-12 17:48:49.488341,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_d29ad1c3-9bdf-4876-810a-e1ca5b394034.pdb,246.339421749115 Seconds
3bed41fe-64eb-4393-8e62-76a08fa6505a,,,2024-07-12 17:52:55.839711,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_3bed41fe-64eb-4393-8e62-76a08fa6505a.pdb,246.2440435886383 Seconds
735e169f-868e-4d1d-8122-424dcf515e42,,,2024-07-12 17:57:02.095495,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_735e169f-868e-4d1d-8122-424dcf515e42.pdb,246.08629488945007 Seconds
e5089cb7-c65e-4ce8-ba1c-4e7ae3b05ed6,,,2024-07-12 18:01:08.201578,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_e5089cb7-c65e-4ce8-ba1c-4e7ae3b05ed6.pdb,246.46218848228455 Seconds
07a92637-7e65-49cb-b49a-fd93b419ec0e,,,2024-07-12 18:05:14.675495,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_07a92637-7e65-49cb-b49a-fd93b419ec0e.pdb,246.40655779838562 Seconds
3002c0c0-ca38-488e-b575-29656f0eb16a,,,2024-07-12 18:09:21.095920,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_3002c0c0-ca38-488e-b575-29656f0eb16a.pdb,246.51415967941284 Seconds
3847dd8e-772b-4ac6-b1a4-f6eebabf0ca9,,,2024-07-12 18:13:27.621872,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_3847dd8e-772b-4ac6-b1a4-f6eebabf0ca9.pdb,246.25026774406433 Seconds
5ea904ad-b578-4f5d-a6d3-86cdaa82a1da,,,2024-07-12 18:17:33.892104,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_5ea904ad-b578-4f5d-a6d3-86cdaa82a1da.pdb,246.3477430343628 Seconds
dca01d4e-17e3-4838-ad55-4be09b9fcd69,,,2024-07-12 18:21:40.251583,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_dca01d4e-17e3-4838-ad55-4be09b9fcd69.pdb,246.233389377594 Seconds
7107a30d-e688-4e91-8537-31aaba835797,,,2024-07-12 18:25:46.496468,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_7107a30d-e688-4e91-8537-31aaba835797.pdb,246.18797850608826 Seconds
005b2a50-82b8-491b-b2c1-04e9918c3977,,,2024-07-12 18:29:52.704370,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_005b2a50-82b8-491b-b2c1-04e9918c3977.pdb,246.5937852859497 Seconds
faeb3a98-5c84-4ad3-942c-44c45bbb74ad,,,2024-07-12 18:33:59.309585,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_faeb3a98-5c84-4ad3-942c-44c45bbb74ad.pdb,246.17706990242004 Seconds
ed576565-50c4-4f08-838a-716fdfc4c71c,,,2024-07-12 18:38:05.498458,genie_swissprot_l_256,backbone_pdb_generation,length = 169,,T4 GPU,genie_len169_ed576565-50c4-4f08-838a-716fdfc4c71c.pdb,246.3373384475708 Seconds
7b57556a-d3c5-4e1d-bb23-fda0c00a6b66,,,2024-07-12 18:42:12.437157,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_7b57556a-d3c5-4e1d-bb23-fda0c00a6b66.pdb,246.4914948940277 Seconds
1adb5cfd-06e9-4445-a8ed-47556fbcfbc4,,,2024-07-12 18:46:18.949140,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_1adb5cfd-06e9-4445-a8ed-47556fbcfbc4.pdb,246.07994413375854 Seconds
607d3b41-2e92-483f-b0c9-55ee53e0d2f4,,,2024-07-12 18:50:25.040166,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_607d3b41-2e92-483f-b0c9-55ee53e0d2f4.pdb,246.34483647346497 Seconds
1e74be6c-0ead-48cb-add0-97e95fbf8a21,,,2024-07-12 18:54:31.396758,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_1e74be6c-0ead-48cb-add0-97e95fbf8a21.pdb,246.18898820877075 Seconds
ef01e85a-c49a-4993-b3cf-644af0907087,,,2024-07-12 18:58:37.597708,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_ef01e85a-c49a-4993-b3cf-644af0907087.pdb,246.56823015213013 Seconds
61ce9830-3b7e-4d7f-a12d-ca8ef82822f6,,,2024-07-12 19:02:44.180148,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_61ce9830-3b7e-4d7f-a12d-ca8ef82822f6.pdb,246.40452313423157 Seconds
b74a5d79-cdb3-464a-bb1c-39f5363ec126,,,2024-07-12 19:06:50.596562,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_b74a5d79-cdb3-464a-bb1c-39f5363ec126.pdb,246.3263397216797 Seconds
cbbb38b9-dd62-43c6-a14a-81f0357e1776,,,2024-07-12 19:10:56.934712,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_cbbb38b9-dd62-43c6-a14a-81f0357e1776.pdb,246.79067945480347 Seconds
92912cea-b27c-412d-a50b-ff3b914f6ca7,,,2024-07-12 19:15:03.745240,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_92912cea-b27c-412d-a50b-ff3b914f6ca7.pdb,246.77109813690186 Seconds
00a2b399-36cc-43c8-9fce-a39459858f4a,,,2024-07-12 19:19:10.529019,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_00a2b399-36cc-43c8-9fce-a39459858f4a.pdb,246.38830733299255 Seconds
6f43b08e-0625-41b4-90d4-35fbcf4dda88,,,2024-07-12 19:23:16.929056,genie_swissprot_l_256,backbone_pdb_generation,length = 170,,T4 GPU,genie_len170_6f43b08e-0625-41b4-90d4-35fbcf4dda88.pdb,246.7302770614624 Seconds
