batch_id,batch_size,Timestamp,model,task,conditions,gpu,wall_time_batch,wall_time_task,entity_id,output_file_name
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.44882535934448 Seconds,112.44882535934448 Seconds (inferred),2dd3f544-fca7-4d72-8648-d45e480a2b57,chroma_tev_mono_2dd3f544-fca7-4d72-8648-d45e480a2b57.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.25434446334839 Seconds,110.25434446334839 Seconds (inferred),fb3ad6f5-798e-42b0-b2f3-3bfcf3e31f18,chroma_tev_mono_fb3ad6f5-798e-42b0-b2f3-3bfcf3e31f18.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.79350566864014 Seconds,112.79350566864014 Seconds (inferred),0eb4920e-0a9a-416e-b3c7-05c0503abf18,chroma_tev_mono_0eb4920e-0a9a-416e-b3c7-05c0503abf18.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.13805031776428 Seconds,111.13805031776428 Seconds (inferred),52d0c136-8a0b-4dc0-ae77-54a6573ee876,chroma_tev_mono_52d0c136-8a0b-4dc0-ae77-54a6573ee876.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,109.20308756828308 Seconds,109.20308756828308 Seconds (inferred),95282d77-c9f9-4393-ab29-319937f480d2,chroma_tev_mono_95282d77-c9f9-4393-ab29-319937f480d2.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.25334572792053 Seconds,110.25334572792053 Seconds (inferred),545b2c2d-6664-4bb6-b664-666a03a87251,chroma_tev_mono_545b2c2d-6664-4bb6-b664-666a03a87251.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.42193293571472 Seconds,110.42193293571472 Seconds (inferred),7020c971-cd77-4aa2-850c-9922065330cf,chroma_tev_mono_7020c971-cd77-4aa2-850c-9922065330cf.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,108.85447645187378 Seconds,108.85447645187378 Seconds (inferred),2c1f1c24-c524-40fa-91f3-f1beb553f7dd,chroma_tev_mono_2c1f1c24-c524-40fa-91f3-f1beb553f7dd.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.216561794281 Seconds,111.216561794281 Seconds (inferred),603e8a43-48d4-4508-b76e-e0b59fd28319,chroma_tev_mono_603e8a43-48d4-4508-b76e-e0b59fd28319.cif
c16d7478-9542-47f8-88f6-a3f3649a13c8,1,2024-06-21 02:17:33.663082,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,113.32629013061523 Seconds,113.32629013061523 Seconds (inferred),12452f47-5682-438b-9c08-5dfc2e67123c,chroma_tev_mono_12452f47-5682-438b-9c08-5dfc2e67123c.cif
